"ID","BaseShift","SlopeShift","Residuals","BaseCurve","CH4"
"TEST_DI",2.89648750000003,0.2941875,0.0513500000000002,2.487175,0.1097875
"21-068_NIWO3-E-2",22.8728000000001,-1.84975,0.0416000000000003,3.8018,-0.35065
"21-068_NIWO3-1020-3",2.94855000000007,0.299,0.0473500000000002,2.19580000000001,0.09035
"21-068_NIWO3-E-3",249.2923,-10.3135,0.0276000000000001,1.18655,-0.7519
"21-068_NIWO3-E-4",474.4508,-18.945,-0.0256500000000002,-1.5107,-1.1669
"21-068_NIWO3-1020-2",6.3460500000001,-0.10775,0.0371000000000001,1.90004999999999,0.1136
"21-068_NIWO3-C-4",19.9947999999999,-2.03325,0.0291000000000001,3.00555,-0.47015
"21-068_NIWO3-E-1",177.93955,-8.078,0.0710999999999999,2.80704999999999,-0.42515
"21-068_NIWO3-E-5",16.07005,-2.1535,-0.0939000000000001,-0.8172,-0.5489
"21-068_NIWO3-A-4",55.35355,-9.99475,0.4951,19.46505,-2.6249
"21-068_NIWO3-A-2",48.5915500000001,-17.98475,0.82885,17.5178,-5.45215
"21-068_NIWO3-C-2",140.2913,-5.66575,0.0488500000000003,2.31805,-0.4139
"21-068_NIWO3-A-5",162.0203,-20.5565,0.6421,12.3828,-5.36665
"21-068_NIWO3-deep-1",3.79555000000005,0.0705,0.0396000000000001,2.48155,0.07985
"21-068_NIWO3-A-1",33.6240499999999,-15.218,0.5656,13.01605,-4.8054
"21-068_NIWO3-2030-3",3.2355500000001,0.16425,0.0833499999999998,3.65505,0.2041
"21-068_NIWO3-2030-1",3.06829999999991,0.0917499999999998,0.0795999999999997,3.20155,0.1591
"21-068_NIWO3-1020-1",2.95804999999996,0.24175,0.0800999999999998,3.27079999999999,0.2051
"21-068_NIWO3-2030-2",3.52880000000005,0.34325,0.0966,3.68405,0.15435
"21-068_NIWO3-D-2",138.3063,-11.04525,-0.10565,-1.12595,-2.09165
"21-068_NIWO3-D-5",11.00505,-0.763,-0.0518999999999998,-0.442700000000002,-0.2314
"21-068_NIWO3-A-3",119.01605,-8.57825,-0.00165000000000015,2.3078,-1.3134
"21-068_NIWO3-D-3",185.58105,-7.58775,-0.0126499999999998,0.292549999999991,-0.29865
"21-068_NIWO3-B-3",8.18029999999999,-0.556,0.0241000000000002,1.2423,0.01285
"21-068_NIWO3-B-1",494.6058,-19.42675,-0.0619000000000001,-3.94395,-0.87965
"21-068_NIWO3-D-4",5.51704999999993,-0.25425,0.00134999999999996,0.476299999999995,0.13385
"21-068_NIWO3-B-4",1.28655000000003,-0.35525,0.00585000000000013,0.613299999999995,0.0561
"21-068_NIWO3-010-2",-21.2382,-0.209333333333333,-0.533233333333333,-18.3493666666667,-0.0577333333333333
"21-068_NIWO3-D-1",24.6442999999999,-1.78375,-0.04115,0.040300000000002,-0.34515
"21-068_NIWO3-B-2",65.7100500000001,-2.92525,-0.0121500000000001,0.521299999999997,-0.1799
"21-068_NIWO3-B-5",45.09905,-2.02025,-0.00639999999999974,0.648299999999992,-0.1324
"22-062_MZ47 111521 1120",-3.74520000000007,0.196,-0.11215,-3.59895,0.03235
"22-062_MZ67 111521 1545",2.50305000000003,0.17325,0.0666000000000002,2.51205,0.1271
"22-062_MZ51 111421 1210",1.23880000000008,0.12775,0.00634999999999986,0.728549999999998,-0.00564999999999999
"22-062_MZ54 111421 1430",2.93630000000007,-0.0565000000000002,0.0875999999999997,3.3338,0.1731
"22-062_MZ53 111421 1240",-8.86320000000001,0.0719999999999996,-0.2159,-6.7522,0.11285
"22-062_MZ46 111521 1200",0.455050000000028,0.1185,0.0643500000000001,1.91679999999999,0.2456
"21-070_WREF1-2030-1",-1.87290000000007,-0.1277,-0.05985,-1.87629999999999,-0.15755
"21-070_WREF1-010-2",-2.17615000000001,-0.11445,-0.0451000000000001,-1.66829999999999,-0.0678
"21-070_WREF1-3040-2",-0.795650000000023,-0.0832000000000002,-0.0190999999999999,-0.192549999999997,-0.11255
"21-070_WREF1-deep-2",-1.04964999999993,-0.11245,-0.000850000000000239,-0.538799999999995,-0.00905
"21-070_WREF1-deep-1",-7.41714999999999,-0.33045,-0.16885,-5.07655,-0.0563
"21-070_WREF1-2030-2",-2.64165000000003,-0.1737,-0.0535999999999999,-1.5183,-0.0103
"21-070_WREF1-3040-1",-3.32639999999992,-0.4857,-0.0905999999999998,-2.78354999999999,-0.2033
"21-070_WREF1-A-4",162.5536,-10.86845,-0.14185,-2.29929999999999,-1.8348
"21-070_WREF1-A-3",-0.259900000000016,-2.0512,-0.12935,-1.61505,-0.7433
"21-070_WREF1-A-1",-2.98665000000005,-0.93445,-0.10535,-3.44279999999999,-0.40655
"21-070_WREF1-A-5",71.8398499999998,-7.8377,-0.11335,-0.247050000000002,-1.86255
"21-070_WREF1-B-3",150.92535,-7.3557,-0.12135,-3.28555,-0.80605
"21-070_WREF1-B-1",3.20609999999988,-3.3362,-0.12285,-1.40205,-1.2188
"21-070_WREF1-D-1",13.0788499999999,-2.79995,-0.15185,-2.90705,-0.70055
"21-070_WREF1-E-5",603.6621,-23.89545,-0.2486,-11.66305,-1.14955
"21-070_WREF1-E-2",8.35584999999992,-4.91645,-0.0668500000000001,0.343450000000004,-1.42705
"21-070_WREF1-B-2",75.5071,-6.77245,-0.12685,-0.806049999999999,-1.43405
"21-070_WREF1-E-4",837.14735,-33.73295,-0.1826,-10.05105,-2.04305
"21-070_WREF1-E-3",387.69435,-17.52445,-0.18885,-6.0073,-1.5728
"21-070_WREF1-E-1",509.9091,-22.15945,-0.1431,-6.18604999999999,-1.5733
"21-070_WREF1-010-1",2.12059999999997,-0.81795,-0.0608499999999998,-2.09529999999999,-0.09205
"21-070_WREF1-1020-1",-2.1404,-0.1097,-0.0563499999999997,-2.59304999999999,-0.1048
"21-070_WREF1-A-2",-1.0606499999999,-1.6482,-0.0821000000000001,-0.909549999999996,-0.40155
"21-070_WREF1-deep-3",-5.13065000000006,-0.0931999999999999,-0.11785,-4.7423,-0.11205
"21-070_WREF1-2030-3",-4.34564999999998,-0.10045,-0.0848499999999999,-3.16104999999999,0.02695
"21-070_WREF1-1020-3",-4.46939999999995,-0.2907,-0.1091,-3.46055,-0.1593
"21-070_WREF1-3040-3",-4.41314999999986,-0.4297,-0.0888499999999999,-3.32454999999999,-0.05555
"21-070_WREF1-D-5",37.6881000000001,-5.9677,-0.1521,-2.15004999999999,-1.55005
"21-070_WREF1-D-3",-5.58240000000001,-1.1612,-0.18735,-5.51579999999998,-0.42755
"21-070_WREF1-D-2",31.8351,-5.24445,-0.7796,-25.9313,-1.1418
"21-070_WREF1-C-5",-27.1214,-1.5082,-0.75085,-24.80155,-0.69305
"21-070_WREF1-B-5",49.4021,-4.7662,-0.27935,-7.84555,-1.0863
"21-070_WREF1-C-3",-2.45839999999998,-1.2897,-0.09335,-1.82605,-0.37005
"21-070_WREF1-C-1",-6.21540000000005,-0.56495,-0.1666,-4.7803,-0.11705
"21-070_WREF1-1020-2",-19.1836499999999,-0.2657,-0.46335,-16.29305,-0.1758
"21-070_WREF1-010-3",-21.77665,-0.35695,-0.55435,-18.68605,-0.24405
"21-070_WREF1-B-4",-7.25414999999998,-1.60745,-0.25285,-6.59654999999999,-0.6633
"21-070_WREF1-D-4",-6.60290000000009,-1.20695,-0.1961,-5.04155,-0.3788
"21-070_WREF1-C-2",-15.1531500000001,-2.30495,-0.53485,-16.7508,-0.78405
"21-070_WREF1-C-4",-29.30565,-2.18745,-0.78085,-26.0063,-0.74705
"22-074_CO98 TQ 9277",-6.62890000000016,1.03005,-0.21735,-6.54204999999999,-0.09005
"22-074_CO98 TP 4133",-6.85239999999999,0.8323,-0.2241,-6.59555,-0.0368
"22-074_CO98 TR 2418",-5.66515000000004,-2.4197,-0.00859999999999994,-0.317299999999989,0.08695
"22-074_CO98 TQ 8468",-7.86790000000019,0.55205,-0.25885,-7.27629999999999,-0.1143
"ARIZONA_4-15-21 TRU S5",12.5928,-1.1566,-0.0618000000000003,-2.73745000000001,-0.20515
"ARIZONA_5-13-21 BOU S45",0.695049999999995,0.680150000000001,0.000700000000000145,0.292549999999991,-0.0221499999999999
"ARIZONA_2-13-21 PAN S45",0.15979999999999,0.2409,-0.0168000000000004,-0.861200000000011,-0.1424
"ARIZONA_5-11-21 PIN S2I",0.537299999999988,0.440649999999998,-0.00680000000000014,0.118799999999993,0.0416
"ARIZONA_5-13-21 BSU S20",0.295549999999992,0.0838999999999999,-0.0283000000000002,-0.234200000000008,0.05185
"ARIZONA_5-11-21 TUS S5",0.449799999999996,0.761900000000001,-0.0130500000000002,-0.54695000000001,-0.04165
"ARIZONA_8-18-21 BOU S21",0.493799999999993,0.43815,-0.00455000000000005,-0.190700000000007,-0.01065
"ARIZONA_5-13-21 PAN S5",0.601799999999997,0.554649999999999,0.00694999999999979,0.0227999999999895,-0.0811500000000001
"ARIZONA_5-11-21 PIN S5",-0.110450000000014,-0.153099999999998,-0.0830500000000001,-2.44545000000001,-0.02765
"ARIZONA_5-14-21 SEV S45",8.11154999999999,-1.1601,-0.1008,-2.5667,-0.10965
"ARIZONA_6-6-19 3-15",3.77154999999999,-1.14785,-0.1213,-3.75145000000001,-0.13165
"ARIZONA_5-13-21 PAN S20",3.46529999999998,-1.10385,-0.0995500000000002,-2.57445000000001,-0.04565
"ARIZONA_4-16-21 COC S5",7.73804999999999,-0.836349999999999,-0.0473000000000003,-0.738200000000006,0.0526
"ARIZONA_8-11-21 TRU S45",-1.48820000000001,-2.5151,-0.1478,-2.86845000000001,0.1451
"21-071_YELL2-A-4",129.51505,-6.8001,0.19945,-3.30845000000001,-1.35815
"21-071_YELL2-B-3",21.01505,-1.8801,0.0596999999999999,-0.734950000000012,-0.60815
"21-071_YELL2-A-2",8.9948,-1.49885,0.0424499999999997,-1.05895000000001,-0.6439
"21-071_YELL2-E-4",55.7183,-2.0016,0.0347,-1.83145,-0.3944
"21-071_YELL2-A-3",13.62305,-7.7021,0.9287,2.07129999999999,-3.5989
"21-071_YELL2-B-1",62.25055,-5.3721,0.3182,-1.65320000000001,-1.86615
"21-071_YELL2-B-4",37.79705,-2.20135,0.0631999999999997,-1.86320000000001,-0.65465
"21-071_YELL2-A-1",43.36505,-3.7226,0.1307,-0.956450000000004,-0.8414
"21-071_YELL2-E-3",191.28205,-8.0716,-0.00629999999999997,-6.27495000000001,-0.58915
"21-071_YELL2-C-1",351.4498,-14.19935,0.0737000000000001,-9.60470000000001,-1.24715
"21-071_YELL2-D-4",90.44205,-3.8071,-0.0388000000000002,-3.43820000000001,-0.1064
"21-071_YELL2-D-2",102.8283,-7.97685,-0.1878,-7.58220000000001,-0.15515
"21-071_YELL2-B-2",3.38804999999999,-2.19435,0.0337000000000001,-1.49495000000001,-0.57915
"21-071_YELL2-C-4",4.96429999999999,-0.833850000000002,-0.10105,-3.05745000000001,-0.09815
"21-071_YELL2-E-1",148.8098,-5.06285,-0.00980000000000025,-4.29820000000001,-0.22515
"21-071_YELL2-D-1",0.21629999999999,-1.2061,-0.0800500000000004,-2.40345000000001,-0.03515
"21-071_YELL2-C-3",6.82579999999999,-1.0276,-0.0693000000000001,-1.76395000000001,-0.0601499999999999
"21-071_YELL2-1020-2",-0.394200000000012,-0.838350000000002,-0.0858000000000003,-2.10895000000001,0.0516
"21-071_YELL2-010-3",-0.539450000000016,-0.719350000000002,-0.07755,-2.31345,0.0216
"21-071_YELL2-C-2",3.66354999999999,-0.706849999999999,-0.03505,-1.49795000000001,-0.1349
"21-071_YELL2-E-2",-0.815700000000007,-1.14885,-0.0832999999999999,-2.32920000000001,0.0476
"21-071_YELL2-010-2",-0.242200000000011,-0.239350000000002,-0.0360499999999999,-0.743450000000003,0.0996
"21-071_YELL2-2030-1",0.0877999999999872,-0.144850000000002,-0.0783,-1.34545000000001,0.0523499999999999
"21-071_YELL2-D-3",-0.671700000000001,-1.36285,-0.0710500000000001,-2.00395,0.07385
"21-071_YELL2-1020-3",-0.556950000000001,-0.59685,-0.0950500000000001,-2.69870000000001,-0.0184
"21-071_YELL2-010-1",-0.306950000000001,-0.6096,-0.0630500000000001,-1.13395000000001,0.1536
"21-069_HARV2-E-1",704.11905,-30.81715,-0.05375,-3.45895000000002,-2.3457
"21-069_HARV2-010-2",3.11304999999993,-0.42415,-0.05125,-1.78320000000001,-0.11645
"21-069_HARV2-B-1",1190.1903,-44.8984,-0.121,-12.2552,-1.50645
"21-069_HARV2-2030-2",1.19279999999981,-0.64715,-0.15375,-5.4282,-0.10445
"21-069_HARV2-010-3",0.155799999999772,-0.59865,-0.0505,-0.774950000000018,-0.16145
"21-069_HARV2-1020-2",-1.22970000000032,-0.78565,-0.0425,-1.3477,-0.04245
"21-069_HARV2-A-5",5.37254999999982,-1.3324,-0.0315000000000003,0.167299999999983,-0.3272
"21-069_HARV2-D-1",24.3377999999998,-2.66415,-0.0837500000000002,-0.877700000000004,-0.76495
"21-069_HARV2-E-5",9.25029999999992,-1.50665,-0.0555000000000003,-1.15770000000001,-0.35595
"21-069_HARV2-E-3",-1.81020000000012,-1.45365,-0.1105,-1.87270000000001,-0.44495
"21-069_HARV2-2030-1",-3.17020000000002,-0.3434,-0.093,-3.10870000000001,-0.1662
"21-069_HARV2-deep-2",-1.8099500000003,-0.73565,-0.02475,-0.77170000000001,-0.04545
"21-069_HARV2-C-3",1.54179999999997,-2.6714,-0.0302500000000001,1.23454999999998,-0.5452
"21-069_HARV2-3040-3",-3.52695000000017,0.1521,-0.0659999999999998,-2.43145000000001,0.0563
"21-069_HARV2-3040-1",-2.53920000000016,-0.21015,-0.07525,-2.53620000000001,-0.1562
"21-069_HARV2-E-2",610.6548,-27.2634,-0.0917500000000002,-4.16670000000001,-2.2762
"21-069_HARV2-B-5",791.37055,-35.24915,-0.10525,-6.04220000000001,-3.00995
"21-069_HARV2-B-3",1246.5858,-47.40915,-0.16525,-14.2032,-1.86845
"21-069_HARV2-010-1",6.04029999999989,-0.56765,-0.0830000000000002,-3.10570000000001,-0.0877
"21-069_HARV2-A-3",764.88005,-29.3169,-0.14775,-10.30695,-1.1952
"21-069_HARV2-D-2",6.6280499999998,-2.81165,-0.11425,-1.65595000000002,-0.85895
"21-069_HARV2-C-2",108.47705,-34.67815,2.30675,20.3288,-10.80395
"21-069_HARV2-A-1",4.47129999999993,-3.46665,-0.0587499999999999,0.328549999999993,-1.03245
"21-069_HARV2-D-4",2.32079999999996,-3.14665,-0.1045,-0.85145,-1.08695
"21-069_HARV2-A-2",-2.50795000000016,-0.52215,-0.0474999999999999,-1.25570000000002,0.05305
"21-069_HARV2-A-4",5.46879999999987,-1.1474,-0.10875,-2.7052,-0.3367
"21-069_HARV2-deep-3",-4.1572000000001,-0.34665,-0.10575,-3.68745000000001,0.0103
"21-069_HARV2-D-3",34.8588,-3.61265,-0.1485,-2.14645000000002,-0.9512
"21-069_HARV2-E-4",982.75055,-41.4629,-0.10625,-8.37820000000001,-2.45395
"21-069_HARV2-1020-3",3.8902999999998,-0.50315,-0.1015,-3.41120000000001,-0.2382
"21-069_HARV2-B-4",811.5703,-31.17815,-0.33775,-16.6582,-1.32695
"21-069_HARV2-3040-2",6.23329999999987,-0.69665,-0.01525,-0.344450000000009,-0.0862
"21-069_HARV2-D-5",-17.4787000000001,-2.0434,-0.56425,-17.2687,-0.7047
"21-069_HARV2-C-4",-28.306225,-4.72195,-0.84515,-29.044325,-0.63145
"21-069_HARV2-C-5",1.18454999999994,-4.04815,-0.12425,-0.344700000000003,-1.1152
"21-069_HARV2-B-2",636.93905,-26.4204,-1.2075,-48.0722,-1.25295
"21-069_HARV2-C-1",-5.29245000000014,-0.6609,-0.34125,-11.6617,-0.3007
"21-069_HARV2-020-1",-0.93970000000013,-0.51315,-0.0845000000000002,-0.742200000000011,0.00705
"Precipitation_SLCP-22-010",-0.752950000000055,-0.0028999999999999,-0.0505,-1.0562,-0.10595
"22-084_A00000209752",0.078249999999997,0.172999999999998,0.00344999999999995,-0.739199999999997,-0.17295
"22-084_A00000209761",0.0799999999999983,0.0694999999999979,0.1027,1.21355000000001,-0.1107
"22-084_A00000209762",-0.153999999999996,0.021250000000002,0.0867,0.582049999999995,-0.1817
"22-084_A00000319094",-0.435749999999999,-0.38025,0.0311999999999997,-0.273449999999997,-0.12695
"22-084_A00000319080",-0.197749999999999,0.035499999999999,0.0421999999999998,0.0793000000000035,-0.12495
"22-084_A00000319071",0.0102499999999992,0.23875,0.0581999999999998,0.539300000000011,-0.1087
"22-084_A00000307888",0.1875,0.111750000000001,-0.0340500000000001,-1.05369999999999,-0.11145
"22-084_A00000307886",0.193250000000006,-0.0949999999999989,-0.12955,-2.69794999999999,-0.00595000000000001
"22-084_A00000307890",0.135750000000002,-0.25675,-0.0915500000000002,-2.06645,-0.0197000000000001
"22-084_A00000307918",-0.124749999999992,-0.532499999999999,-0.1693,-4.53095,-0.13645
"22-084_A00000278712",0.049500000000009,0.148,-0.0200499999999999,-0.829199999999993,-0.1007
"22-084_A00000278697",0.205250000000007,-0.138000000000002,0.02345,0.333800000000011,-0.0857
"22-084_A00000278679",-0.0952500000000072,-0.0889999999999986,0.000199999999999978,0.622799999999998,0.11555
"22-084_A00000278680",0.263999999999996,0.027000000000001,0.0181999999999998,-0.395949999999999,-0.1477
"22-084_A00000280479",0.124499999999998,0.451999999999998,0.0144499999999996,-0.873449999999991,-0.21495
"22-084_A00000280480",-0.244749999999996,-0.24175,-0.00680000000000014,-0.353449999999995,-0.0614500000000001
"22-084_A00000280481",-0.0674999999999955,-0.0267499999999998,0.0109499999999998,-0.126449999999991,-0.0807000000000001
"22-084_A00000280478",0.188749999999999,-0.3185,0.01695,-0.585199999999993,-0.26745
"22-084_A00000280477",-0.152749999999997,-0.154499999999999,0.0191999999999997,0.167299999999997,-0.0314500000000001
"22-084_A00000280492",-0.0147500000000065,0.2715,0.0381999999999998,0.621050000000011,-0.00745000000000007
"22-084_A00000279569",-0.498999999999995,-0.4665,0.00344999999999995,-0.104699999999994,0.01605
"22-095_EVIAN 1-2 - 3-31-22",0.0240000000000009,0.330749999999998,0.00444999999999984,-0.846699999999998,-0.1762
"22-095_FLUKE D-G 1491",-0.454250000000002,-0.308,0.0756999999999999,0.577550000000002,-0.15695
"22-095_Beta2 -3-16-22",-0.58175,-0.412500000000001,0.0709499999999998,0.0930500000000052,-0.17545
"22-095_FLUKE D-G 1490",0.0439999999999969,0.256749999999997,0.1167,1.58655,-0.2132
"22-095_Beta1 -3-16-22",-0.497,-0.429500000000001,0.08745,1.07655,-0.1002
"22-095_EVIAN 1-1 3-31-22",-0.0555000000000092,-0.00999999999999801,0.0192000000000001,0.383050000000011,-0.0187
"21-267_UNDE3-A-3",496.12695,-19.07035,-0.0823499999999999,-4.88425000000001,-0.90065
"21-267_UNDE3-2030-2",13.8031999999998,-0.66385,0.2224,8.0655,-0.0814
"21-267_UNDE3-1020-1",2.31319999999982,-0.28885,-0.00834999999999964,-0.165750000000003,-0.28065
"21-267_UNDE3-1020-2",3.3789499999998,-0.1416,0.0689000000000002,2.64099999999999,-0.05865
"21-267_UNDE3-deep-3",1.84244999999987,0.3129,0.0261500000000003,0.741,0.0493499999999999
"21-267_UNDE3-3040-3",1.90169999999989,0.0189000000000001,0.0246500000000003,0.171499999999995,-0.15065
"21-267_UNDE2-E-5",2.65494999999987,-0.4566,-0.00134999999999996,0.816249999999997,-0.30315
"21-267_UNDE3-E-5",3.30269999999996,-1.6071,0.000150000000000095,1.32525,-0.55965
"21-267_UNDE3-3040-2",1.16319999999996,0.1604,0.00165000000000015,-0.142250000000004,-0.1219
"21-267_UNDE3-D-1",4.60320000000002,-1.09585,0.0326500000000003,2.55775,-0.4844
"21-267_UNDE3-2030-3",2.63844999999992,0.0804,0.0629,1.06025,-0.2249
"21-267_UNDE3-010-1",2.68994999999995,0.20515,0.0264000000000002,0.34075,-0.26315
"21-267_UNDE3-2030-1",2.46144999999979,-0.4256,0.0464000000000002,1.31599999999999,-0.16265
"21-267_UNDE3-C-4",271.1337,-10.8761,-0.0548500000000001,-2.9705,-0.8314
"21-267_UNDE3-D-5",8.96369999999979,-2.21685,0.0373999999999999,3.173,-0.72965
"21-267_UNDE3-D-2",139.92195,-6.09585,-0.0141,-0.0397500000000122,-0.6774
"21-267_UNDE3-E-3",76.9341999999999,-4.15585,-0.0135999999999998,-0.0815000000000055,-0.5449
"21-267_UNDE3-E-4",2.53544999999986,-1.3321,-0.0735999999999999,-0.368250000000003,-0.5299
"21-267_UNDE3-D-3",-5.02780000000007,-0.63235,-0.1876,-5.91225000000001,-0.2154
"21-267_UNDE3-3040-1",-5.31404999999995,-0.1611,-0.1421,-5.00075000000001,-0.1159
"22-098_A00000291804",-0.427800000000161,0.0128999999999999,-0.0505999999999998,-1.58325000000001,-0.23365
"22-098_A00000291697",0.635199999999941,0.0379,0.0191500000000002,0.0459999999999923,-0.0329
"22-098_A00000291705",-0.473550000000159,0.21015,-0.0230999999999999,-1.26800000000001,-0.06415
"22-098_A00000291453",0.625949999999875,-0.3076,-0.00159999999999982,-0.335999999999999,-0.17065
"22-098_A00000291695",0.116949999999861,-0.31085,-0.00534999999999997,-0.0972500000000167,-0.04715
"22-098_A00000291427",7.84269999999992,0.0289000000000001,0.2004,5.8865,-0.08065
"22-098_A00000291444",-1.31930000000011,-0.39485,-0.0705999999999998,-2.41125000000001,-0.2974
"22-098_A00000291508",-0.373050000000148,-0.0103499999999999,-0.0113499999999997,-1.45675,-0.1469
"22-098_A00000291688",-1.50480000000016,-0.27485,-0.0608499999999998,-2.60000000000001,-0.21715
"22-098_A00000291454",-1.06780000000026,-0.0710999999999999,-0.0203500000000001,-1.02825,0.0263499999999999
"22-098_A00000291531",0.0111999999999171,-0.23385,-0.0408499999999998,-1.376,-0.2109
"22-098_A00000291525",0.193449999999757,-0.0210999999999999,-0.0135999999999998,-1.6045,-0.2034
"22-098_A00000291678",1.99344999999994,-0.73585,0.0119000000000002,-0.129249999999999,-0.3119
"22-098_A00000274001",-0.598300000000108,-0.5461,-0.0101,-1.32300000000001,-0.1229
"22-098_A00000273994",-0.755550000000085,-0.2416,0.00540000000000029,-1.49900000000001,-0.00464999999999999
"22-098_A00000274032",0.122699999999895,-0.79035,-0.0145999999999997,-1.38675000000001,-0.2334
"22-098_A00000274017",-1.06605000000013,-0.2471,-0.0108499999999996,-1.34525000000001,-0.02715
"22-098_A00000273995",0.501949999999852,-1.13735,-0.0575999999999999,-0.867500000000007,-0.38315
"22-098_A00000273996",-0.560800000000199,-0.00734999999999997,-0.0221,-1.88075000000001,-0.15315
"22-098_A00000274014",-0.242799999999988,-0.35085,0.0176500000000002,-0.6845,-0.00164999999999998
"22-098_A00000282427",-1.50855000000001,-0.64335,-0.0425999999999997,-2.014,-0.11465
"22-098_A00000274044",-0.193050000000085,-0.1366,-0.0246,-1.57850000000001,-0.11115
"22-098_A00000274013",-0.655050000000074,-0.5141,-0.00209999999999999,-1.41375000000001,-0.1469
"22-098_A00000282590",1.88744999999994,-0.0756000000000001,-0.0035999999999996,-1.389,-0.38965
"22-098_A00000274041",0.28794999999991,-0.11985,0.0226500000000001,-1.30650000000001,-0.15115
"22-098_A00000274012",-0.334800000000087,-0.0448499999999998,-0.0340999999999996,-1.87725,-0.1579
"21-072_SCBI3-1020-2",-0.538649999999997,-0.718250000000001,-0.00355000000000016,-0.502300000000005,-0.0151000000000001
"21-072_SCBI3-1020-1",-0.135399999999997,0.058250000000001,0.0422000000000002,0.060450000000003,-0.1151
"21-072_SCBI3-C-3",189.04785,-7.805,0.04745,-4.9313,-0.55935
"21-072_SCBI3-2030-1",0.704599999999999,-0.664750000000002,0.00795000000000012,-0.44755,0.04315
"21-072_SCBI3-2030-3",-0.0966499999999968,-0.47775,0.01545,0.0884499999999946,0.0308999999999999
"21-072_SCBI3-010-1",-0.552149999999997,-0.879750000000001,-0.0083000000000002,-0.769800000000004,0.0326499999999998
"21-072_SCBI3-deep-3",0.904849999999996,-0.8125,0.00669999999999993,-0.453800000000001,0.0333999999999999
"21-072_SCBI3-3040-3",-0.511899999999997,-0.856250000000003,-0.0130499999999998,-1.1543,-0.0441
"21-072_SCBI3-3040-1",0.520850000000003,-0.319750000000003,0.0257000000000001,-0.165300000000002,-0.03735
"21-072_SCBI3-C-5",91.82135,-4.3715,0.0202,-2.3093,-0.15485
"21-072_SCBI3-D-1",282.17785,-10.9795,0.0619499999999999,-5.8908,-0.4371
"21-072_SCBI3-C-4",255.5671,-10.06025,0.0552000000000001,-5.98705,-0.58635
"21-072_SCBI3-2030-2",1.86335,-0.945250000000001,0.00394999999999968,-0.292299999999997,0.0786499999999999
"21-072_SCBI3-1020-3",-0.218899999999998,-0.918750000000003,-0.00504999999999978,-0.381549999999997,0.0541499999999999
"21-072_SCBI3-3040-2",2.9726,-0.787750000000003,0.0149499999999998,-0.855800000000002,-0.10135
"21-072_SCBI3-010-2",-0.7684,-0.99925,-0.00755000000000017,-0.727800000000002,0.07565
"21-072_SCBI3-010-3",-1.1854,-1.49075,-0.0485500000000001,-1.92505,0.0324
"21-072_SCBI3-B-4",217.6891,-9.1765,0.0352000000000001,-5.4388,-0.5446
"21-072_SCBI3-C-2",9.83585000000001,-1.69775,0.0334500000000002,0.188699999999997,-0.1826
"21-072_SCBI3-D-2",509.09585,-20.597,0.2002,-9.97955,-1.60735
"21-072_SCBI3-C-1",196.9461,-8.0135,0.0501999999999998,-4.93705,-0.5641
"21-072_SCBI3-B-5",253.36035,-11.30275,0.0571999999999999,-6.0868,-0.6541
"21-072_SCBI3-A-2",13.69635,-1.74925,0.0214499999999997,-1.39855,-0.2841
"21-072_SCBI3-A-1",93.19235,-5.2955,-0.02305,-4.5478,-0.3386
"21-072_SCBI3-deep-2",0.579850000000008,-1.05675,-0.000300000000000189,-0.576549999999997,0.0104
"21-072_SCBI3-B-1",338.73135,-13.70475,0.1207,-6.6383,-0.8336
"21-072_SCBI3-B-2",49.43185,-4.159,-0.0613000000000001,-3.2248,-0.0011000000000001
"21-072_SCBI3-A-5",169.51785,-7.67025,0.0422000000000002,-4.6223,-0.5166
"21-072_SCBI3-D-3",257.7411,-10.956,0.0602,-5.8928,-0.54185
"21-072_SCBI3-D-5",385.3481,-17.44175,0.15295,-8.2713,-1.2446
"21-072_SCBI3-A-3",9.60335000000001,-2.0345,-0.0152999999999999,-0.845050000000001,-0.03535
"21-072_SCBI3-B-3",15.00835,-2.24075,-0.0405500000000001,-1.9543,-0.0531000000000001
"21-072_SCBI3-A-4",8.57910000000001,-2.53875,-0.0682999999999998,-2.39155,-0.01535
"21-072_SCBI3-D-4",7.02260000000001,-1.897,-0.0250500000000002,-1.9958,-0.0668500000000001
"22-032_OSBS2-D-2",160.25815,-4.64835,0.109,-1.74035000000001,-0.3914
"22-032_OSBS2-C-3",0.811900000000001,-1.2436,0.044,1.4804,-0.0579
"22-032_OSBS2-A-4",27.69915,-1.65335,0.2115,2.65465,-0.6334
"22-032_OSBS2-A-2",104.34365,-5.27185,0.16625,-0.667099999999998,-0.81315
"22-032_OSBS2-A-1",108.90565,-3.9491,0.177,0.908149999999999,-0.55965
"22-032_OSBS2-D-3",227.1749,-8.9546,0.0340000000000003,-4.18435,-0.26265
"22-032_OSBS2-E-1",437.80565,-15.65235,0.2,-6.17285,-1.10165
"22-032_OSBS2-C-1",2.5914,-0.8081,0.0545,0.590150000000001,-0.13415
"22-032_OSBS2-C-2",172.68165,-7.37985,0.12475,-1.8671,-0.5549
"22-032_OSBS2-C-4",2.0934,0.0884,0.12,2.55214999999999,-0.2039
"22-032_OSBS2-C-5",0.778650000000006,-0.367850000000001,0.0820000000000003,1.83864999999999,-0.0759000000000002
"22-032_OSBS2-B-1",274.3559,-10.8926,0.19375,-3.76935,-1.0549
